ESD Code	ESD Name	District-County Code	District name	School Code	School name	Lowest Grade	Highest Grade	AddressLine1	AddressLine2	City	State	ZipCode	Principal Name	phone	School Type
17801	Puget Sound Educational Service District 121	27001	Steilacoom Hist. School District	4131	Steilacoom High	9	12	54 SENTINEL DRIVE		STEILACOOM	Washington	98388-0000	Brian Hanson	253.983.2301	Public School
17801	Puget Sound Educational Service District 121	27001	Steilacoom Hist. School District	1988	Washington Virtual Academy	K 	8	1854 McNeil ST		Steilacoom	Washington	98327			Public School
32801	Educational Service District 101	38304	Steptoe School District	2115	Steptoe Elementary School	PK	8	PO Box 138		Steptoe	Washington	99174-3138	Eric Patton	509.397.3119	Public School
6801	Educational Service District 112	30303	Stevenson-Carson School District	2882	Carson Elementary	3	6	P.O. Box 850		Stevenson	Washington	98648-0850	Kathy Browning	509.427.5939	Public School
6801	Educational Service District 112	30303	Stevenson-Carson School District	5241	Columbia Virtual Academy-SCSD	K 	12	PO Box 850		Stevenson	Washington	98648	Brian Howe	509.427.5277	Public School
6801	Educational Service District 112	30303	Stevenson-Carson School District	1765	Preschool	PK	PK	PO Box 850		Stevenson	Washington	98648-0850	Karen Douglass	509.427.5672	Public School
6801	Educational Service District 112	30303	Stevenson-Carson School District	2682	Stevenson Elementary	K 	2	P.O. Box 850		Stevenson	Washington	98648-0850	Karen Douglass	509.427.5672	Public School
6801	Educational Service District 112	30303	Stevenson-Carson School District	3119	Stevenson High School	9	12	P.O. Box 850		Stevenson	Washington	98648-0850	Kim Meche	509.427.5631	Public School
6801	Educational Service District 112	30303	Stevenson-Carson School District	3800	Wind River Middle School	7	8	P.O. Box 850		Stevenson	Washington	98648-0850	Kathy Browning	509.427.8952	Public School
6801	Educational Service District 112	30303	Stevenson-Carson School District	3800	Wind River Middle School	7	8	P.O. Box 850		Stevenson	Washington	98648-0850	Kim Meche	509.427.5631	Public School
29801	Northwest Educational Service District 189	31311	Sultan School District	4399	Gold Bar Elementary	K 	5	419 Lewis Ave		Gold Bar	Washington	98251-0000	Shawn Ryan	360.793.9840	Public School
29801	Northwest Educational Service District 189	31311	Sultan School District	5114	Sky Valley Options	9	12	514 4th Steet		sultan	Washington	98294	Sarita Whitmire-Skeith	360.793.9810	Public School
29801	Northwest Educational Service District 189	31311	Sultan School District	1670	Student Services School	PK	PK	514 4th Street		Sultan	Washington	98294-0000	David Paratore	360.793.9801 ext.126	Public School
29801	Northwest Educational Service District 189	31311	Sultan School District	5152	Sultan Alternative Education School	K 	12	514 4th Steet		Sultan	Washington	98294	Sarita Whitmire-Skeith	360.793.9800	Public School
29801	Northwest Educational Service District 189	31311	Sultan School District	2229	Sultan Elementary School	K 	5	501 Date St		Sultan	Washington	98294-0000	Laurel Anderson	360.793.9830	Public School
29801	Northwest Educational Service District 189	31311	Sultan School District	2105	Sultan Middle School	6	8	301 High Ave.		Sultan	Washington	98294-0000	Robin Briganti	(360) 793-9850	Public School
29801	Northwest Educational Service District 189	31311	Sultan School District	4274	Sultan Senior High School	9	12	13715 310th Ave S.E.		Sultan	Washington	98294-0000	Cal Johnson	360.793.9860	Public School
32801	Educational Service District 101	33202	Summit Valley School District	4394	Summit Valley School	PK	8	2360 Addy-Gifford Road		Addy	Washington	99101-0000	William Glidewell	(509) 935-6362	Public School
17801	Puget Sound Educational Service District 121	27320	Sumner School District	3349	Bonney Lake Elementary	K 	5	18715 80th St E		Bonney Lake	Washington	98390-0000	Sandra Miller	253.891.4500	Public School
17801	Puget Sound Educational Service District 121	27320	Sumner School District	4585	Bonney Lake High School	9	12	10920 199th Ave Ct E		Bonney Lake	Washington	98391	Linda Masteller	253.891.5700	Public School
17801	Puget Sound Educational Service District 121	27320	Sumner School District	4435	Crestwood Elementary	K 	5	3914 W Tapps Dr E		Bonney Lake	Washington	98390-0000	Kay  Gallo	253.891.5500	Public School
17801	Puget Sound Educational Service District 121	27320	Sumner School District	4541	Daffodil Valley Elementary	K 	5	1509 Valley Avenue		Sumner	Washington	98390-0000	Marcie Belfield	253.891.4600	Public School
17801	Puget Sound Educational Service District 121	27320	Sumner School District	3399	Eismann Elementary	K 	5	13802 Canyon View Blvd. East		Bonney Lake	Washington	98391	Susie Black	253.891.4500	Public School
17801	Puget Sound Educational Service District 121	27320	Sumner School District	4250	Emerald Hills Elementary	K 	5	19515 S Tapps Dr E		Bonney Lake	Washington	98390-0000	Chuck Eychaner	253.891.4750	Public School
17801	Puget Sound Educational Service District 121	27320	Sumner School District	4132	Lakeridge Middle School	6	8	5909 MYERS RD E		Sumner	Washington	98390-0000	Steve Fulkerson	253.891.5100	Public School
17801	Puget Sound Educational Service District 121	27320	Sumner School District	4132	Lakeridge Middle School	6	8	5909 MYERS RD E		Sumner	Washington	98390-0000	Toby Udager	253.891.5100	Public School
17801	Puget Sound Educational Service District 121	27320	Sumner School District	4402	Liberty Ridge Elementary	K 	5	12202 209th AVE CT E		Sumner	Washington	98390-0000	Laurie Dent	253.891.4800	Public School
17801	Puget Sound Educational Service District 121	27320	Sumner School District	2875	Maple Lawn Elementary	K 	5	230 Wood Ave		Sumner	Washington	98390	Mike McCartin	253.891.4400	Public School
17801	Puget Sound Educational Service District 121	27320	Sumner School District	4502	Mountain View Middle School	6	8	10920 199TH AVE CT E		Bonney Lake	Washington	98390-0000	Curtis Hurst	253.891.5200	Public School
17801	Puget Sound Educational Service District 121	27320	Sumner School District	4502	Mountain View Middle School	6	8	10920 199TH AVE CT E		Bonney Lake	Washington	98390-0000	Laurie Dent	253.891.5200	Public School
17801	Puget Sound Educational Service District 121	27320	Sumner School District	3247	Sumner High School	9	12	1707 Main St		Sumner	Washington	98390-0000	Bill Gaines	253.891.5500	Public School
17801	Puget Sound Educational Service District 121	27320	Sumner School District	3499	Sumner Middle School	6	8	1508 Willow		Sumner	Washington	98390-0000	Kent Vallier	253.891.5000	Public School
17801	Puget Sound Educational Service District 121	27320	Sumner School District	3499	Sumner Middle School	6	8	1508 Willow		Sumner	Washington	98390-0000	Steve Sjolund	253.891.5000	Public School
17801	Puget Sound Educational Service District 121	27320	Sumner School District	1781	Sumner Special Services	PK	PK	1202 WOOD AVENUE		SUMNER	Washington	98390-0000	Keoni Smith	253.891.6000	Public School
17801	Puget Sound Educational Service District 121	27320	Sumner School District	4166	Victor Falls Elementary	K 	5	11401 188th Ave. Ct. E		Bonney Lake	Washington	98391	Beth Dykman	253.891.4700	Public School
39801	Educational Service District 105	39201	Sunnyside School District	4000	Chief Kamiakin Elementary School	1	5	1110 S. 6th Street		Sunnyside	Washington	98944-2197			Public School
39801	Educational Service District 105	39201	Sunnyside School District	3313	Harrison Middle School	6	8	1110 S 6th St		Sunnyside	Washington	98944-2197	Robert Bowman	509.836.4151	Public School
39801	Educational Service District 105	39201	Sunnyside School District	2469	Outlook Elementary School	1	5	1110 S. 6th Street		Sunnyside	Washington	98944-2197	Maria Hernandez	509.837.3352	Public School
39801	Educational Service District 105	39201	Sunnyside School District	4497	Pioneer Elementary School	1	5	1110 S. 6th Street		Sunnyside	Washington	98944-2197	Kristine Diddens	(509) 836-2200	Public School
39801	Educational Service District 105	39201	Sunnyside School District	5049	Sierra Vista Middle School	6	8	916 N. 16 Street		Sunnyside	Washington	98944	Doug Rogers	(509) 836-4157	Public School
39801	Educational Service District 105	39201	Sunnyside School District	5137	Sun Valley Elementary	K 	K 	1220 N. 16th Street		Sunnyside	Washington	98944	Juanita Hernandez	509.837.5851	Public School
39801	Educational Service District 105	39201	Sunnyside School District	2959	Sunnyside High School	9	12	1110 S. 6th Street		Sunnyside	Washington	98944-2197	Chuck Salina	509.837.2601	Public School
39801	Educational Service District 105	39201	Sunnyside School District	2717	Washington Elementary	1	5	1110 S. 6th Street		Sunnyside	Washington	98944-2197	Gwyn Trull	(509) 837-3641	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	1514	Alternative Spcl Needs Div Occ	9	12	601 S 8TH ST		TACOMA	Washington	98405-4614	John Goebel	(253) 571-1040	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	4575	Angelo Giaudrone Middle School	6	8	4902 S Alaska St		Tacoma	Washington	98408-0000	Zeek Edmond	253.571.5811	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	2940	Arlington	PK	5	3002 S 72nd St		Tacoma	Washington	98409-0000	Larry West	(253) 571-3200	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	3054	Baker	6	8	8320 S I St		Tacoma	Washington	98408-0000	Steve Holmes	253.571.5000	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	3449	Birney	PK	5	1202 S 76th St		Tacoma	Washington	98408-0000	Chris Hinds	253.571.4600	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	2094	Blix Elementary	PK	5	1302 E 38th St		Tacoma	Washington	98404-0000	Paul Wieneke	253.571.7400	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	3646	Boze	PK	5	1140 E 65th St		Tacoma	Washington	98404-0000	Wendy Pye-Carter	253.571.4688	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	2872	Browns Point	K 	5	1526 51st St Ne		Tacoma	Washington	98422-0000	Patricia Thomas	253.571.7600	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	3397	Bryant	PK	8	717 S Grant Ave		Tacoma	Washington	98405-0000	Connie Wick	253.571.2800	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	1585	Comm Based Trans Program	11	12	601 S 8th St		Tacoma	Washington	98405-0000	John Goebel	253.571.1145	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	4537	Crescent Heights	K 	5	4110 Nassau Ave Ne		Tacoma	Washington	98422-0000	John Blix	253.571.5500	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	1797	Day Reporting School	9	12	5501 6th Avenue		Tacoma	Washington	98406-0000	Rue Palmer	(253) 798-7990	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	2939	Delong	K 	5	4901 S 14 st St		Tacoma	Washington	98405-0000	Ed Schau	253.571.5800	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	2747	Downing	PK	5	2502 N Orchard St		Tacoma	Washington	98406-0000	Sue Goerger	253.571.7100	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	2871	Edison	PK	5	5830 S Pine St		Tacoma	Washington	98409-0000	Renee Rossman	253.571.1700	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	2772	Fawcett	K 	5	126 E 60th St		Tacoma	Washington	98404-0000	Mary  Chapman	253.571.4700	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	2167	Fern Hill	PK	5	8442 S Park Ave		Tacoma	Washington	98444-0000	Tammy Larsen	253.571.3888	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	5170	First Creek Middle School	6	8	1801 E. 56th Street		Tacoma	Washington	98404	Brad Brown	253.571.2700	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	3880	Foss	9	12	2112 S Tyler St		Tacoma	Washington	98405-0000	Bonnie McGuire	253.571.7300	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	2148	Franklin	PK	5	1402 S Lawrence St		Tacoma	Washington	98405-0000	Tracye Ferguson	253.571.1400	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	2746	Geiger	K 	5	621 S Jackson Ave		Tacoma	Washington	98465-0000	Paula Bond	253.571.6800	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	3053	Grant	PK	5	1018 N Prospect St		Tacoma	Washington	98406-0000	Jennifer Cooper	253.571.5400	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	2377	Gray	6	8	6229 S Tyler St		Tacoma	Washington	98409-0000	Kevin Ikeda	253.571.5200	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	5066	Helen B. Stafford Elementary	PK	5	1615 South 92nd St		Tacoma	Washington	98444	Cindy Evans	(253) 571-4300	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	1817	Home Based	PK	12	601 S 8th St		Tacoma	Washington	98401-1357	Thu Ament	253.571.5100	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	2338	Jason Lee	6	8	602 N Sprague Ave		Tacoma	Washington	98403-0000	Jon Kellett	253.571.7700	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	2103	Jefferson	PK	5	6501 N 23rd St		Tacoma	Washington	98406-0000	Avance Byrd	253.571.2261	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	2036	Larchmont	PK	5	8601 E B St		Tacoma	Washington	98445-0000	Cynthia Horner	253.571.6200	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	2215	Lincoln	9	12	701 S 37th St		Tacoma	Washington	98418-0000	Greg Eisnaugle	253.571.6700	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	2215	Lincoln	9	12	701 S 37th St		Tacoma	Washington	98418-0000	Pat Erwin	253.571.6700	Public School
17801	Puget Sound Educational Service District 121	27010	Tacoma School District	2771	Lister	PK	5	2106 E 44th St		Tacoma	Washington	98404-0000	Kate Frazier	253.571.2900	Public School
